 4.44000000e-01  4.44000000e-01  4.44000000e-01  1.54016899e+00  4.44000000e-01  3.78568243e-03 
 4.46000000e-01  4.46000000e-01  4.46000000e-01  1.54012995e+00  4.46000000e-01  3.78582496e-03 
 4.48000000e-01  4.48000000e-01  4.48000000e-01  1.54009061e+00  4.48000000e-01  3.78596856e-03 
 4.50000000e-01  4.50000000e-01  4.50000000e-01  1.54005098e+00  4.50000000e-01  3.78611325e-03 
 4.52000000e-01  4.52000000e-01  4.52000000e-01  1.54001105e+00  4.52000000e-01  3.78625904e-03 
 4.54000000e-01  4.54000000e-01  4.54000000e-01  1.53997082e+00  4.54000000e-01  3.78640594e-03 
 4.56000000e-01  4.56000000e-01  4.56000000e-01  1.53993028e+00  4.56000000e-01  3.78655396e-03 
 4.58000000e-01  4.58000000e-01  4.58000000e-01  1.53988944e+00  4.58000000e-01  3.78670313e-03 
 4.60000000e-01  4.60000000e-01  4.60000000e-01  1.53984828e+00  4.60000000e-01  3.78685344e-03 
 4.62000000e-01  4.62000000e-01  4.62000000e-01  1.53980681e+00  4.62000000e-01  3.78700492e-03 
 4.64000000e-01  4.64000000e-01  4.64000000e-01  1.53976502e+00  4.64000000e-01  3.78715758e-03 
 4.66000000e-01  4.66000000e-01  4.66000000e-01  1.53972291e+00  4.66000000e-01  3.78731144e-03 
 4.68000000e-01  4.68000000e-01  4.68000000e-01  1.53968047e+00  4.68000000e-01  3.78746650e-03 
 4.70000000e-01  4.70000000e-01  4.70000000e-01  1.53963769e+00  4.70000000e-01  3.78762278e-03 
 4.72000000e-01  4.72000000e-01  4.72000000e-01  1.53959459e+00  4.72000000e-01  3.78778030e-03 
 4.74000000e-01  4.74000000e-01  4.74000000e-01  1.53955114e+00  4.74000000e-01  3.78793907e-03 
 4.76000000e-01  4.76000000e-01  4.76000000e-01  1.53950735e+00  4.76000000e-01  3.78809911e-03 
 4.78000000e-01  4.78000000e-01  4.78000000e-01  1.53946322e+00  4.78000000e-01  3.78826042e-03 
 4.80000000e-01  4.80000000e-01  4.80000000e-01  1.53941873e+00  4.80000000e-01  3.78842304e-03 
 4.82000000e-01  4.82000000e-01  4.82000000e-01  1.53937389e+00  4.82000000e-01  3.78858697e-03 
 4.84000000e-01  4.84000000e-01  4.84000000e-01  1.53932869e+00  4.84000000e-01  3.78875222e-03 
 4.86000000e-01  4.86000000e-01  4.86000000e-01  1.53928312e+00  4.86000000e-01  3.78891883e-03 
 4.88000000e-01  4.88000000e-01  4.88000000e-01  1.53923719e+00  4.88000000e-01  3.78908679e-03 
 4.90000000e-01  4.90000000e-01  4.90000000e-01  1.53919088e+00  4.90000000e-01  3.78925614e-03 
 4.92000000e-01  4.92000000e-01  4.92000000e-01  1.53914419e+00  4.92000000e-01  3.78942688e-03 
 4.94000000e-01  4.94000000e-01  4.94000000e-01  1.53909713e+00  4.94000000e-01  3.78959904e-03 
 4.96000000e-01  4.96000000e-01  4.96000000e-01  1.53904967e+00  4.96000000e-01  3.78977263e-03 
